url_name,sell_mean,sell_median,buy_mean,buy_median
lato_vandal_receiver,10.761904761904763,10,6.411764705882353,7
tek_assault,26.666666666666668,25,8.333333333333334,10
tek_gravity,8.647058823529411,8,8.333333333333334,10
tek_collateral,11.6,10.0,8.333333333333334,10
synth_charge,13.833333333333334,10.0,3,3
mecha_overdrive,19.181818181818183,15,3,3
star_divide,19.181818181818183,15,3,3
spira_prime_blade,24.458333333333332,20.0,7,7.0
snipetron_vandal_receiver,21.666666666666668,17.5,5,5
energy_field,9.615384615384615,10,5,5
zodiac_shred,13.818181818181818,10,5,5
air_thrusters,13.818181818181818,10,5,5
primed_regen,137.28947368421052,105.0,63.888888888888886,80
rifle_aptitude,7.75,4.5,63.888888888888886,80
augur_pact,9.136363636363637,5.5,63.888888888888886,80
fatal_teleport,18.42105263157895,16,63.888888888888886,80
proboscis,25,25.0,63.888888888888886,80
furor,10.375,10.0,63.888888888888886,80
virulent_scourge,10.529411764705882,8.0,63.888888888888886,80
lex_prime_receiver,7.619047619047619,5,63.888888888888886,80
slay_board,25,25,6,6
mesa_prime_neuroptics,55.1,49.5,17.625,20.0
redeemer_prime_handle,58.42857142857143,60.0,33.44444444444444,35
critical_focus,37.86046511627907,35,10.666666666666666,10
ammo_chain,13.285714285714286,10,10.666666666666666,10
ion_infusion,21.75,17.5,10.666666666666666,10
wolf_sledge_handle,14.285714285714286,10.0,3,3
equinox_prime_set,85.83783783783784,75.0,38.666666666666664,38.0
necramech_seismic_wave,15.384615384615385,9,38.666666666666664,38.0
necramech_stretch,17.176470588235293,10,38.666666666666664,38.0
bhisaj_bal,35.5,32.0,38.666666666666664,38.0
necramech_deflection,23.153846153846153,15,4,4.0
botanist,71.71428571428571,60.0,19.666666666666668,18.5
combo_fury,51.2,37.0,10.5,10.5
guandao_prime_set,47.55882352941177,40.5,15.428571428571429,13
zakti_prime_set,31.516129032258064,20,9,9.0
residual_boils,46.375,15.5,9,9.0
sporothrix_receiver,46.625,45.0,14.666666666666666,16.0
necramech_flow,19.636363636363637,18,14.666666666666666,16.0
volatile_parasite,21.857142857142858,20,4,4
residual_viremia,69,17.5,4,4
residual_malodor,20.3,16.5,4,4
mach_crash,26.333333333333332,22.5,4,4
volatile_rebound,30.466666666666665,20,4,4
sporothrix_barrel,46.61538461538461,40,16.875,17.5
ayatan_kitha_sculpture,44.125,30.0,8,10
theorem_contagion,68.8,12.0,30,30
morgha_receiver,68.8,12.0,30,30
cortege_receiver,68.8,12.0,30,30
voidrig_engine,22,20,10,10
necramech_augur,25.941176470588236,20,11,11
bonewidow_engine,50,55,11,11
cedo_stock,25,25.0,11,11
adaptation,68.34210526315789,70.0,40.2,51.0
sharpshooter,57.333333333333336,35.0,30,30.0
power_donation,29.93548387096774,25,15,15
cautious_shot,73.84210526315789,30,47.75,55.5
counter_pulse,33.25,32.5,47.75,55.5
baza_prime_barrel,8.733333333333333,7,2,2
aksomati_prime_barrel,12.916666666666666,10.0,5,5
grendel_systems_locator,28.75,27.5,5,5
spectra_vandal_chassis,20.785714285714285,20.0,6.25,6.0
spectra_vandal_set,89.08333333333333,90.0,31.625,30.0
primed_smite_grineer,159.1851851851852,163.5,67.5,75.0
grendel_chassis_locator,27.25,27.5,67.5,75.0
fire_suppression,21.875,17.5,67.5,75.0
ion_burn,16.11111111111111,10,67.5,75.0
battle_forge,23.428571428571427,20,67.5,75.0
mending_splinters,29.666666666666668,25.0,67.5,75.0
despoil,14.72549019607843,12,5.5,5.0
enveloping_cloud,19.125,17.5,5.5,5.0
jet_stream,18.666666666666668,15,5.5,5.0
corvas_barrel,15.375,15.0,5.5,5.0
no_current_leap,15.375,15.0,5.5,5.0
patagium,9.8,7,5.5,5.0
prisma_skana,89.58064516129032,89,32.75,35.0
bronco_prime_set,18.875,20.0,32.75,35.0
astral_slash,10.714285714285714,9,32.75,35.0
zephyr_prime_systems,52.22222222222222,50,14.181818181818182,15
duality,21.35,15.0,14.181818181818182,15
push_and_pull,21.35,15.0,20,20
efficient_transferral,11.882352941176471,10,20,20
lua_zenurik_lens,67.625,67.0,18,18.0
lapis_antitoxin,67.625,67.0,18,18.0
vermillion_antitoxin,67.625,67.0,18,18.0
exposing_harpoon,67.25,74.5,18,18.0
efficient_beams,199.14285714285714,199,53,50.0
companion_weapon_riven_mod_(veiled),58.4,50,17,20
beryl_antitoxin,58.4,50,17,20
meticulous_aim,15,15,17,20
lua_lens_blueprint,12.357142857142858,10.0,3.75,3.5
lua_madurai_lens,53.92857142857143,49.5,20.333333333333332,21.5
topaz_antitoxin,53.92857142857143,49.5,20.333333333333332,21.5
amethyst_antitoxin,53.92857142857143,49.5,20.333333333333332,21.5
lua_vazarin_lens,43.22727272727273,35.0,10.666666666666666,11
lua_naramon_lens,44.916666666666664,39.5,10.333333333333334,11
arcane_tanker,102,90.0,28.8,30
arcane_pistoleer,159.66666666666666,190,82.45454545454545,90
pathocyst_blueprint,10,9.5,82.45454545454545,90
pathocyst_blade,19.125,18.0,5,5
pathocyst_set,74.6,65,8,8
concentrated_arrow,24.428571428571427,22.0,8,8
ash_prime_set,192.72413793103448,190,116.81818181818181,125.0
limbo_prime_neuroptics,42.25,40.0,17.142857142857142,16
energy_transfer,28.2,27.0,17.142857142857142,16
smeeta_kavat_imprint,155.9,47.5,15.166666666666666,15.0
chroma_prime_blueprint,8.333333333333334,7,2.5,2.5
ayatan_zambuka_sculpture,48.333333333333336,40,3,3.0
auto_breach,12.166666666666666,11.0,3,3.0
untraceable,17.583333333333332,15.0,10,10
vome,14.633333333333333,15.0,4.75,5.0
fass,14.26086956521739,15,3.5,3.5
twin_vipers_wraith_barrels,19.454545454545453,19,8,8
marquise_thyst,3.7142857142857144,2.5,1,1
sahasa_kubrow_imprint,25.2,19,22.5,22.5
huras_kubrow_imprint,37.8,35,22.5,22.5
goblite_tears,5.25,5.0,22.5,22.5
nitro_boost,27.166666666666668,28.0,8,8.0
extreme_velocity,23.333333333333332,21.5,8.5,8.5
pax_charge,31.464285714285715,31.5,15.5,15.5
mesa_prime_set,115.11111111111111,100.0,64.16666666666667,72.5
mesa_prime_systems,48.875,49.0,20.9,22.0
mesa_prime_chassis,9.75,10.0,2,2
magus_revert,108.11111111111111,150,43,43.0
intruder_stasis,8.75,9.0,43,43.0
hyperstrike,14.909090909090908,10,43,43.0
predator,11.2,10.0,43,43.0
conic_nozzle,13.571428571428571,10.0,43,43.0
ripload,19.2,24,43,43.0
pennant_blueprint,36.82142857142857,30.0,9.4,9
form_up,26.272727272727273,20,9.4,9
quellor_blueprint,29.923076923076923,20,5,5
seeker_volley,58.416666666666664,70.0,30,30.0
reactive_storm,22.05263157894737,20,30,30.0
synoid_simulor,42.5,40.0,15.4,15
rubico_prime_blueprint,35.083333333333336,33.0,10.666666666666666,8
trinity_prime_chassis,15.6875,15.0,10.666666666666666,8
growing_power,45.707317073170735,40,17.53846153846154,20.0
blood_for_life,7.5,7.5,17.53846153846154,20.0
jahu,16,15.0,5,5
ris,15.363636363636363,15.0,3.3333333333333335,3
netra,15.571428571428571,15,3.25,3.5
ivara_prime_blueprint,10.727272727272727,10.0,3.25,3.5
aksomati_prime_blueprint,6.285714285714286,5,3.25,3.5
shedu_handle,16.875,15.0,5,5.0
spectra_vandal_barrel,29.333333333333332,20.0,8,8.0
vasca_kavat_imprint,30,25,6.5,6.5
primed_smite_corrupted,150.62295081967213,130,63.3,78.0
grendel_neuroptics_locator,26.6,25,63.3,78.0
forward_artillery,75.02777777777777,100.0,48.666666666666664,45
munitions_vortex,10,5.0,48.666666666666664,45
seeking_shuriken,16.633333333333333,15.0,5,5
shocking_speed,18.53846153846154,15,5,5
arcane_avenger,132.47368421052633,192.5,80.46153846153847,8.0
nekros_prime_set,196.61764705882354,190.0,120.95238095238095,130
arcane_phantasm,13,10,120.95238095238095,130
nekros_prime_systems,77.35,72.5,36.93333333333333,35
chroma_prime_systems,17.03846153846154,15.0,3,3.0
last_herald,17.03846153846154,15.0,3,3.0
arcane_rage,47.11290322580645,60.0,15.5,15.5
chroma_prime_chassis,11.214285714285714,10.0,2,2
galatine_prime_set,72.65,70.0,33.833333333333336,33.0
chroma_prime_neuroptics,30.533333333333335,30,6.25,6.5
akjagara_prime_blueprint,8,5,6.25,6.5
strain_infection,19.6,20,6.25,6.5
quick_escape,33.25,30.0,7,7.0
void_hole,65.38095238095238,28,7,7.0
death_blossom,48.111111111111114,35,6,6.0
zylok,118.0625,99.5,35.625,35.5
galatine_prime_handle,8.733333333333333,8,35.625,35.5
cold_arrival,30,30,6,6
vexing_retaliation,18.857142857142858,18,6,6
magus_lockdown,104.91489361702128,110,55.36363636363637,70
chesa_kubrow_imprint,32.125,18.5,55.36363636363637,70
rakta_cernos,34.294117647058826,35,15,15
pop_top,22.5,22.5,6,6
dual_kamas_prime_blade,88.83333333333333,94.5,29.333333333333332,30
controlled_slide,19.5,17.0,29.333333333333332,30
mending_shot,98.125,127.5,25,25.0
ironclad_flight,18.75,17.5,25,25.0
pangolin_prime_handle,10,7.5,2,2.0
corinth_prime_set,75.57575757575758,70,37.5,37.5
pangolin_prime_blueprint,16.307692307692307,15,6,5
overloader,15,15.0,6,5
corinth_prime_barrel,48.09090909090909,50,20,20
corinth_prime_receiver,9.588235294117647,9,2,2
damaged_necramech_casing,3.7419354838709675,2,2,2
stellated_necrathene,3.933333333333333,2,1,1
purged_dagonic,2.8333333333333335,1.5,1,1
transfusion,15,15.0,1,1
carnis_carapace,8.2,8,1,1
jugulus_carapace,50,50.0,15,15
sly_devolution,50,50.0,15,15
blast_shield,50,50.0,15,15
iatric_mycelium,50,50.0,15,15
necramech_streamline,20.59090909090909,19.0,5,5
damzav_vati,33.875,30.5,5,5
hata_satya,45.42857142857143,39,5,5
zazvat_kar,49,39,5,5
necramech_hydraulics,22,20,5,5
necramech_blitz,12,8.5,5,5
necramech_fury,11.461538461538462,10,5,5
guandao_prime_blade,10.615384615384615,9,5,4
zakti_prime_blueprint,15.2,14,4.923076923076923,5
guandao_prime_handle,17.05,15.5,6.181818181818182,6
zakti_prime_barrel,7.416666666666667,5.0,2,2
nezha_prime_systems,5.814814814814815,5,2,2
nezha_prime_chassis,21.7,20.0,7.333333333333333,7
zakti_prime_receiver,6.5,5.0,7.333333333333333,7
nezha_prime_neuroptics,26.72222222222222,25.0,10.5,10.0
nezha_prime_set,64.78125,60.0,30.8,32
necramech_drift,17.736842105263158,20,30.8,32
sporothrix_stock,50.266666666666666,50,20.166666666666668,17.5
arum_spinosa_rivet,72,69,33.75,35.0
martyr_symbiosis,30.88888888888889,20,5.5,5.5
necramech_friction,12.105263157894736,10,5.5,5.5
necramech_repair,86.76923076923077,80,33.875,32.0
voidrig_casing,30,20.0,10,10
morgha_set,188.75,195.0,143,140
ceti_lacera_blueprint,46.233333333333334,27.5,7.6,8
necramech_rage,43.09090909090909,39.5,18.75,21.0
morgha_barrel,80,80,18.75,21.0
voidrig_capsule,21.25,20.0,10,10
basmu_blueprint,64.32,40,5.8,5
voidrig_weapon_pod,22.333333333333332,21.0,10,10
cedo_blueprint,21.333333333333332,14,10,10
octavia_prime_blueprint,36.23076923076923,30,11.222222222222221,11
tenora_prime_blueprint,5.666666666666667,5.0,11.222222222222221,11
tenora_prime_receiver,18.05,16.0,5.571428571428571,5
pandero_prime_set,21.595238095238095,15.0,9.666666666666666,10
tenora_prime_stock,4.72,4,1.5,1.5
tenora_prime_set,34.84375,30.0,15,15.0
pandero_prime_barrel,6.363636363636363,5.0,1.75,2.0
tenora_prime_barrel,11.391304347826088,10,4.933333333333334,5
octavia_prime_chassis,11.387096774193548,10,5,5.0
octavia_prime_neuroptics,5.15,4.5,5,5.0
pandero_prime_receiver,19.333333333333332,14.5,5.2,4
octavia_prime_systems,5.743589743589744,5,5.2,4
pandero_prime_blueprint,7.375,6.0,5.2,4
octavia_prime_set,54.69444444444444,41.5,26.928571428571427,27.0
primed_chilling_grasp,120.68932038834951,95,63.583333333333336,85.0
equilibrium_(steam_pinnacle_pack),446944,446944.0,100,100
mark_of_the_beast,180.75,182.5,100,100
nihils_oubliette_(key),71,65,15,15
baro_void_signal_(key),45,45,2,2
aquapulmo,5,5.0,2,2
ostimyr,5,5.0,2,2
vitreospina,8,8,2,2
cryptosuctus,8,8,2,2
barbisteo,3.5,3.5,2,2
kymaeros,2,2,2,2
amniophysi,6.333333333333333,6.5,1,1.0
lobotriscid,2,2,1,1.0
flagellocanth,2,2,1,1
glutinox,2,2,1,1
myxostomata,2,2,1,1
duroid,7,7,1,1
chondricord,6.5,6.5,1,1
charc_eel,1,1,1,1
goopolla,1.75,1.5,1,1
murkray,4.5,4.0,1,1
sharrac,4,4,1,1
karkina,4,4,1,1
mawfish,1,1,1,1
khut_khut,1,1,1,1
yogwun,1,1,1,1
tralok,3.75,3.5,1,1
mortus_lungfish,11.666666666666666,7.5,1,1
glappid,4,4.0,2,2
norg,3.1666666666666665,3.0,2,2
cuthol,4,4.0,2,2
mirewinder,4,4,2,2
sapcaddy,3,3.0,2,2
eye_eye,3.6,3,2,2
echowinder,3,3,2,2
brickie,2.6666666666666665,2,2,2
kriller,3.25,3.0,2,2
synathid,3.6842105263157894,4,2,2
charamote,2.9166666666666665,2.5,2,2
tromyzon,2.9411764705882355,3,2,2
scrubber,3.5,3.5,2,2
tink,3.3333333333333335,3,2,2
recaster,3.6,3,2,2
longwinder,5.125,4.5,2,2
hemorrhage,18.772727272727273,15.0,2,2
auto_omni,18.772727272727273,15.0,2,2
votive_onslaught,12.4,10,2,2
cordon,12.4,10,2,2
internal_bleeding,20.263157894736842,19,5,5
fortifying_fire,25,20,5,5
nautilus_cerebrum,22.8,25,8,8
nautilus_blueprint,20.88888888888889,20,8,8
protective_shots,10.2,10,8,8
crimson_fugue,55,15.0,8,8
scourging_warheads,8,9,8,8
worms_torment,8,4,8,8
defensive_fire,27.6,30,8,8
orgone_tuning_matrix,12,5.0,8,8
indomitable_matrix,21,15.0,8,8
nautilus_set,163,70,46.54545454545455,50
ironclad_matrix,23.7,22.5,46.54545454545455,50
granums_nemesis,11.333333333333334,9.5,46.54545454545455,50
onslaught_matrix,8,4.0,46.54545454545455,50
waveband_disruptor,13,7,46.54545454545455,50
nautilus_carapace,31.625,22.5,7,7
raider_matrix,12.833333333333334,7.0,7,7
phoenix_blaze,21.857142857142858,10,7,7
nautilus_systems,18.571428571428573,15,7,7
carmine_penta_receiver,18.928571428571427,15.0,6.5,6.5
carmine_penta_stock,25.3,20.0,7,7.0
carmine_penta_barrel,26.25,22.5,6,6
carmine_penta_blueprint,19.833333333333332,15.0,6.5,6.5
carmine_penta_set,118,97.0,39.2,40
athodai_blueprint,53.857142857142854,48,39.2,40
athodai_barrel,35,35.0,39.2,40
athodai_receiver,39.888888888888886,30,39.2,40
athodai_set,115.66666666666667,119.5,41.9,40.5
halikar_wraith,121.16666666666667,92.0,39.55555555555556,40
epitaph_receiver,11.25,10.0,39.55555555555556,40
epitaph_set,32.333333333333336,29.5,10.75,11.5
epitaph_barrel,11.11111111111111,10,10.75,11.5
epitaph_blueprint,9.88888888888889,8,10.75,11.5
volnus_prime_handle,13.35,10.5,5.2727272727272725,5
volnus_prime_head,5.576923076923077,4.5,1.6666666666666667,2
gara_prime_blueprint,26.84,19,8.571428571428571,8
volnus_prime_set,22.058823529411764,15,9.25,10.5
gara_prime_set,49.34653465346535,40,19.75,20.0
gara_prime_neuroptics,7.173913043478261,5,1.6666666666666667,2
gara_prime_systems,6.638297872340425,5,1.6666666666666667,2
astilla_prime_blueprint,7.833333333333333,5.0,1.6666666666666667,2
astilla_prime_receiver,12,10,1.6666666666666667,2
astilla_prime_barrel,17.814814814814813,15,5.571428571428571,5
astilla_prime_set,27.163265306122447,20,12.625,12.5
astilla_prime_stock,8.304347826086957,8,2,2.0
volnus_prime_blueprint,5.863636363636363,4.0,2,2.0
gara_prime_chassis,15.88,15,6.333333333333333,8
repair_dispensary,21.8,20,6.333333333333333,8
primed_tactical_pump,210.20689655172413,210,84.3913043478261,80
airburst_rounds,24.375,20.0,84.3913043478261,80
fused_reservoir,18.65,15.0,84.3913043478261,80
hearty_nourishment,15.285714285714286,15,84.3913043478261,80
prisma_machete,84.45454545454545,78,27.5,27.5
opticor_vandal,97,99,25,25
galvanized_hell,69.8030303030303,85.0,48.06666666666667,60
malicious_code,9,10,10,10
cela_bracket_blueprint,16.833333333333332,17.5,10,10
evasive_denial,38.6,50,10,10
galvanized_diffusion,66.37704918032787,74,45.61538461538461,55
swift_mercy,15.166666666666666,10.0,45.61538461538461,55
wanz_stabilizer_blueprint,13.5,13.5,45.61538461538461,55
galvanized_aptitude,68.7719298245614,75,49.90909090909091,60
zubb_bracket_blueprint,13,10.0,49.90909090909091,60
hec_hound_blueprint,15.88888888888889,10,49.90909090909091,60
galvanized_scope,72.6842105263158,90,52.888888888888886,60
galvanized_acceleration,67.96,44.5,52.7,60.0
power_drain,27.5,27.5,10,10
counterbalance,21.545454545454547,18,6,6
hinta_stabilizer,10,10,6,6
repo_audit,8,8,6,6
galvanized_crosshairs,70.8076923076923,71.5,50.25,57.5
garmr_core_blueprint,11,10,50.25,57.5
focused_prospectus,28.333333333333332,25,50.25,57.5
dorma_hound_blueprint,14.2,15,50.25,57.5
hard_reset,12.5,11.5,8,8
bhaira_hound_blueprint,13.25,12.5,8,8
galvanized_shot,73.8936170212766,90,49.3,58.0
reflex_denial,14,12,49.3,58.0
adlet_core_blueprint,12.666666666666666,8,49.3,58.0
aerial_prospectus,10.4,9,49.3,58.0
synergized_prospectus,12.333333333333334,10,49.3,58.0
frak_stabilizer_blueprint,9.2,9,49.3,58.0
raiju_core_blueprint,9.75,10.0,49.3,58.0
firewall,12,10.0,49.3,58.0
galvanized_savvy,64.32394366197182,35,52.23529411764706,61
urga_bracket_blueprint,14.5,14.5,52.23529411764706,61
null_audit,47.5,47.5,52.23529411764706,61
oull,23.767441860465116,20,8.3,8.0
diversified_denial,22.25,7.0,8.3,8.0
equilibrium_audit,13.333333333333334,10,8.3,8.0
galvanized_chamber,66.79746835443038,80,40.45454545454545,45
new_loka_combat_emote,66.79746835443038,80,40.45454545454545,45
cephalon_suda_piloting_emote,66.79746835443038,80,40.45454545454545,45
red_veil_chest_piece,35,35,40.45454545454545,45
perrin_piloting_emote,35,35,40.45454545454545,45
suda_chest_piece,90,90,40.45454545454545,45
arbiters_piloting_emote,90,90,40.45454545454545,45
red_veil_knee_guards,35,35,40.45454545454545,45
secondary_merciless,15.978947368421053,10,6,6.0
primary_merciless,26.405797101449274,20.0,4.25,3.0
meridian_chest_plate,50,50,4.25,3.0
meridian_armor_set,71.25,50.0,4.25,3.0
meridian_arm_spurs,50,50,4.25,3.0
cephalon_suda_gunnery_emote,50,50,4.25,3.0
solaris_leg_spurs,50,50,4.25,3.0
lokan_knee_spurs,50,50,4.25,3.0
arbiters_combat_emote,50,50,4.25,3.0
steel_meridian_combat_emote,50,50,4.25,3.0
steel_meridian_piloting_emote,50,50,4.25,3.0
secondary_dexterity,13.219047619047618,10,4.25,3.0
lokan_arm_plates,13.219047619047618,10,4.25,3.0
suda_leg_spurs,80,80,4.25,3.0
steel_meridian_endurance_emote,80,80,4.25,3.0
perrin_armor_set,124.75,149.5,4.25,3.0
ostron_chest_guard,124.75,149.5,4.25,3.0
cephalon_suda_endurance_emote,124.75,149.5,4.25,3.0
perrin_leg_guards,124.75,149.5,4.25,3.0
hexis_chest_plate,124.75,149.5,4.25,3.0
suda_arm_spurs,80,80,4.25,3.0
suda_armor_set,57.8,50,4.25,3.0
perrin_chest_piece,57.8,50,4.25,3.0
perrin_endurance_emote,57.8,50,4.25,3.0
hexis_arm_plates,123,123,4.25,3.0
solaris_chest_marker,123,123,4.25,3.0
solaris_armor_set,84.75,89.5,4.25,3.0
red_veil_engineering_emote,50,50,4.25,3.0
new_loka_engineering_emote,68,68,4.25,3.0
red_veil_arm_insignia,68,68,4.25,3.0
lokan_armor_set,50,50,4.25,3.0
new_loka_piloting_emote,60,60,4.25,3.0
solaris_arm_guards,60,60,4.25,3.0
arbiters_engineering_emote,60,60,4.25,3.0
ostron_armor_set,91,99.5,30,30
perrin_arm_guards,70,70,30,30
lokan_chest_piece,70,70,30,30
hexis_spurs,122,122,30,30
cephalon_suda_engineering_emote,122,122,30,30
hexis_armor_set,68.5,65.0,20,20
arbiters_gunnery_emote,68.5,65.0,20,20
new_loka_endurance_emote,68.5,65.0,20,20
arbiters_endurance_emote,68.5,65.0,20,20
secondary_deadhead,13.557894736842105,10,20,20
steel_meridian_gunnery_emote,13.557894736842105,10,20,20
ostron_leg_guards,13.557894736842105,10,20,20
meridian_leg_spurs,50,50,20,20
ostron_arm_guards,50,50,20,20
cephalon_suda_combat_emote,50,50,20,20
red_veil_piloting_emote,50,50,20,20
primary_deadhead,19.397727272727273,11.5,7.5,7.5
red_veil_armor_set,83.75,75.0,7.5,7.5
primary_dexterity,11.843283582089553,10.0,7.5,7.5
ambassador_barrel,7,5,7.5,7.5
ambassador_set,36.903225806451616,35,11,11
ambassador_receiver,7.571428571428571,5.0,11,11
ambassador_stock,5.9375,3.5,11,11
ambassador_blueprint,38.785714285714285,40.0,12.857142857142858,15
nidus_prime_blueprint,6.9,5.0,1.5,1.5
strun_prime_set,26.84313725490196,20,11.25,11.0
magnus_prime_set,24.708333333333332,20.0,10,10
primed_magazine_warp,113.91379310344827,105.0,72.28571428571429,80
nidus_prime_set,66.31818181818181,54.5,27.857142857142858,29.0
strun_prime_blueprint,12.045454545454545,10.0,5,5.0
butchers_revelry,41.55555555555556,40.0,5,5.0
magnus_prime_blueprint,9,6.0,5,5.0
strun_prime_receiver,7.571428571428571,5.0,2,2
strun_prime_barrel,5.3125,5.0,1.6666666666666667,2
nidus_prime_systems,6.2631578947368425,5.0,1.6666666666666667,2
strun_prime_stock,5.741935483870968,5,1.5,1.5
nidus_prime_neuroptics,35.44,35,12.5,12.5
nidus_prime_chassis,15.057142857142857,14,5.25,5.5
magnus_prime_receiver,5.551724137931035,4,2,2
magnus_prime_barrel,18.58823529411765,15,5.666666666666667,5.5
ghoulsaw_blade,18.58823529411765,15,5.666666666666667,5.5
ghoulsaw_grip,18.58823529411765,15,5.666666666666667,5.5
ghoulsaw_engine,18.58823529411765,15,5.666666666666667,5.5
ghoulsaw_set,41,38.5,5.666666666666667,5.5
ghoulsaw_chassis,41,38.5,5.666666666666667,5.5
ghoulsaw_blueprint,41,38.5,5.666666666666667,5.5
primed_ammo_stock,189.95652173913044,170.0,66.875,85.5
vastilok,124.08,100.0,40.2,42.5
vampiric_grasp,20.125,19.5,40.2,42.5
champions_blessing,23.5,20.0,40.2,42.5
swift_bite,24.77777777777778,20,40.2,42.5
the_relentless_lost,16.857142857142858,18,40.2,42.5
knell_prime_set,29.11111111111111,24,9,10
boreals_contempt,24.733333333333334,20,6,6
niras_anguish,17.4,10.0,3,3
amars_contempt,17.08695652173913,14,3,3
scourge_prime_blade,6.448275862068965,5,1,1
harrow_prime_blueprint,7.388888888888889,5.0,2.2,2
harrow_prime_set,49.325581395348834,40,17.88888888888889,20
amars_anguish,11,9,17.88888888888889,20
niras_hatred,22.5625,15.0,1,1
knell_prime_barrel,16.23076923076923,15.0,7.428571428571429,7
harrow_prime_neuroptics,9.76086956521739,10.0,3.6666666666666665,4
scourge_prime_barrel,17.916666666666668,15.0,5.857142857142857,6
knell_prime_blueprint,6.526315789473684,5,1,1
boreals_hatred,14.75,10.0,1,1
amars_hatred,13.5,10.0,1,1
boreals_anguish,11.5,8.5,1,1
harrow_prime_chassis,8.921052631578947,5.0,3.25,2.5
scourge_prime_set,39.76190476190476,35.0,17.2,15
niras_contempt,25.1,12.5,17.2,15
harrow_prime_systems,18.86111111111111,15.0,6.3,6.0
scourge_prime_handle,6.846153846153846,5.0,2,2
knell_prime_receiver,6.043478260869565,5,1.5,1.5
scourge_prime_blueprint,13.222222222222221,10,5,5
thermal_transfer,24.3,19.5,5,5
gourmand,16.285714285714285,15,5,5
surging_blades,19.75,20.0,5,5
biting_frost,23.125,21.5,5,5
primed_sniper_ammo_mutation,142.43589743589743,100,73.75,75.0
garuda_prime_chassis,8.183673469387756,5,3,3
corvas_prime_set,39.14705882352941,40.0,15,15
nagantaka_prime_set,34.516666666666666,30.0,9.75,10.0
corvas_prime_barrel,20.071428571428573,17.5,5,5.0
corvas_prime_blueprint,8.9,10.0,2,2
nagantaka_prime_receiver,5.464285714285714,4.0,2,2
nagantaka_prime_blueprint,13.130434782608695,10,5.222222222222222,5
corvas_prime_stock,6.045454545454546,4.5,5.222222222222222,5
nagantaka_prime_stock,6.55,5.0,1.25,1.0
garuda_prime_systems,39.130434782608695,38,18.333333333333332,15.5
corvas_prime_receiver,9.933333333333334,9,2,2
nagantaka_prime_barrel,9.642857142857142,8.5,1.5,1.5
garuda_prime_set,69.79310344827586,65,33.44444444444444,40
garuda_prime_neuroptics,13.615384615384615,10,4.75,4.0
garuda_prime_blueprint,9.038461538461538,9.5,2,2
emergence_dissipate,60.72222222222222,74.5,2,2
molt_vigor,71.32,97.5,65.375,64.5
galeforce_dawn,15.5625,10.0,65.375,64.5
emergence_renewed,38.333333333333336,32,65.375,64.5
eternal_eradicate,64.86486486486487,95,60.111111111111114,61
molt_efficiency,109.57627118644068,150,78.07142857142857,110.0
emergence_savior,38.473684210526315,5,78.07142857142857,110.0
cascadia_overcharge,81.86666666666666,95,21,21.0
range_advantage,118,65,35,35
combat_reload,169.75,149.5,22.5,22.5
laetum_blueprint,12.571428571428571,10,22.5,22.5
aeolak_receiver,73.33333333333333,65,21.5,22.5
hespar_handle,33.38095238095238,30,13.833333333333334,15.0
praedos_blueprint,18.58823529411765,15,13.833333333333334,15.0
aeolak_barrel,25.3125,25.0,12.8,11
aeolak_set,175,170,90.2,80
hespar_set,200,195.0,91.2,100
hespar_blade,8330.214285714286,157.5,92.16666666666667,100.0
aeolak_stock,72.33333333333333,62.5,22,25
phenmor_blueprint,31.4,14.5,3.5,3.5
eternal_onslaught,78.26666666666667,100.0,56.285714285714285,70
innodem_blueprint,19.4,18,56.285714285714285,70
felarx_blueprint,16.454545454545453,15,56.285714285714285,70
molt_reconstruct,118.38095238095238,160,47.25,42.5
molt_augmented,117.67241379310344,154.0,83.16666666666667,112.5
parallax_set,23.257142857142856,20,5,5.0
eternal_logistics,43.526315789473685,24,23.5,23.5
parallax_blueprint,43.526315789473685,24,5,5
parallax_avionics,9.894736842105264,10,1,1
parallax_engines,8.956521739130435,9,1,1
parallax_fuselage,9.68421052631579,9,1,1
cascadia_empowered,68.10526315789474,60,29,32
prisma_shade_set,135,135.0,63.25,64.0
fractalized_reset,69.47058823529412,75,30,30.0
xiphos_blueprint,24,25,30,30.0
cascadia_flare,78.57142857142857,70.0,36.25,40.0
mantis_blueprint,9,9,36.25,40.0
scimitar_blueprint,25,25,9,9
prisma_burst_laser,100,100,9,9
cascadia_accuracy,25.625,24.5,10,10
crescent_vulpaphyla_imprint,90,90.0,10,10
sly_vulpaphyla_imprint,90,90.0,10,10
medjay_predasite_imprint,90,90.0,10,10
vizier_predasite_imprint,90,90.0,10,10
panzer_vulpaphyla_imprint,89.88888888888889,75,13,13.0
pharaoh_predasite_imprint,49.5,49.5,13,13.0
hystrix_prime_blueprint,10.541666666666666,10.0,3,3
khora_prime_chassis_blueprint,11.326530612244898,10,5,5
dual_keres_prime_set,77.33333333333333,70,36,40.5
hystrix_prime_set,40.18,39.5,14,14.0
dual_keres_prime_handle,9.875,10.0,2,2
khora_prime_set,92.92134831460675,80,42.27272727272727,50
khora_prime_blueprint,20.57894736842105,20.0,8.833333333333334,10.0
hystrix_prime_receiver,17.61111111111111,12.0,4.5,4.5
vile_discharge,68,69,10,10
